address,size,proposed_name,namespace,symbol_source_type,confidence,source_status,verification_evidence,caller_count,callee_count,overlay,notes
0x2000021c,1,gte_RotAverage3,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000220,1,gte_RotNclip3,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000224,1,gte_RotAverageNclip3,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000228,1,gte_RotColorDpq,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x2000022c,1,gte_RotColorDpq3,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000230,1,gte_RotAverageNclipColorDpq3,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000234,1,gte_RotAverageNclipColorCol3,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000238,1,gte_LoadAverage12,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x2000023c,1,gte_LoadAverage0,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000240,1,gte_LoadAverageShort12,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000244,1,gte_LoadAverageShort0,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000248,1,gte_LoadAverageByte,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x2000024c,1,gte_LoadAverageCol,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000250,1,gte_MulMatrix0,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000254,1,gte_ApplyMatrix,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000258,1,gte_ApplyMatrixSV,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x2000025c,1,gte_CompMatrix,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x20000260,1,gte_ApplyRotMatrix,,IMPORTED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x800206f8,8,__main,,IMPORTED,manual,disassembly_reviewed,"Read disassembly + decompiled C 2026-07-13: body is `jr ra` / `nop` only, an empty no-op stub. Matches the standard PsyQ/SN __main() placeholder used when a program has no C++ static initializers to run. Confirms the PsyQ-signature name.",1,0,main,
0x80020700,36,start,,USER_DEFINED,manual,disassembly_reviewed,"Read disassembly + decompiled C 2026-07-13: body is the standard PsyQ crt0 BSS-clear loop (zeroes DAT_800e2938..UNK_80118e28 one word at a time). Confirms the PsyQ-signature name. Falls straight through into stup1 with no jr/jal.",0,0,main,"No return instruction in this function's declared body -- it falls through into stup1 with no branch. Ghidra's 36-byte boundary is a label position inside one continuous start->stup1->stup0->main->trap flow, not an independently-returning function; do not trust caller/callee counts here in isolation."
0x80020724,124,stup1,,USER_DEFINED,manual,disassembly_reviewed,"Read disassembly + decompiled C 2026-07-13: sets up sp/gp, computes heap bounds from linker symbols, calls InitHeap (0x8003baf8), then falls through into stup0. Confirms the PsyQ-signature name and the crt0 startup sequence.",0,1,main,"Also falls through into stup0 with no return; same boundary caveat as start."
0x800207a0,12,stup0,,USER_DEFINED,manual,disassembly_reviewed,"Read disassembly + decompiled C 2026-07-13: calls main() at 0x800226a4, then `trap 1` (standard PsyQ exit/debug trap if main returns). This is the crt0-to-game-code handoff point -- 0x800226a4 is where game-specific code begins; everything at/before stup0 is PsyQ boilerplate. Confirms the PsyQ-signature name.",0,1,main,"Decompiler reports a pcode error immediately after this function's body at 0x800207ac, exactly the 2MBYTE_OBJ_B4 one-byte marker row -- corroborates that marker is a non-code object-boundary artifact, not a real instruction."
0x800207ac,1,2MBYTE_OBJ_B4,,USER_DEFINED,library_signature,decompiler_output_only,Non-default name from ghidra_psx_ldr auto-analysis (PsyQ Signatures analyzer or GTE macro segment); not independently reviewed.,0,0,main,
0x80020d24,176,FUN_80020d24,,DEFAULT,unverified,decompiler_output_only,,18,1,main,
0x80020e68,128,FUN_80020e68,,DEFAULT,unverified,decompiler_output_only,,0,2,main,
0x80020efc,216,FUN_80020efc,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80021010,16,FUN_80021010,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x8002112c,584,FUN_8002112c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80021374,252,FUN_80021374,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80021470,596,FUN_80021470,,DEFAULT,unverified,decompiler_output_only,,3,2,main,
0x800219b8,60,FUN_800219b8,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80021a30,60,FUN_80021a30,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80021dfc,260,FUN_80021dfc,,DEFAULT,unverified,decompiler_output_only,,1,15,main,
0x80021f00,268,FUN_80021f00,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x8002200c,300,FUN_8002200c,,DEFAULT,unverified,decompiler_output_only,,3,3,main,
0x80022148,36,FUN_80022148,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8002216c,156,FUN_8002216c,,DEFAULT,manual,disassembly_reviewed,"Read disassembly + decompiled C 2026-07-13: bzero(PTR_DAT_800ac8e8, 0x140), calls FUN_8009f508 and FUN_8009978c, clears PTR_DAT_800ac8ec[0x50] and DAT_800e2ad0, then explicitly sets PTR_DAT_800ac8e8[9..11]=0 and [0x3f..0x42]=1. This unconditionally zeroes offset 9, which is the exact flag main's do-while(PTR_DAT_800ac8e8[9] != 0) loop tests -- so that loop always runs exactly once and is not a spin/wait loop as its call-site position suggested. No name proposed: behavior looks like a per-scene/state reset routine (zero a ~320-byte state block, force several flag bytes to fixed values) called once before the real per-frame loop in main, but that is a hypothesis, not a confirmed identity.",1,3,main,"Corrects an inaccurate hypothesis in main's symbol-map notes/doc, which described this as gating a wait loop; superseded by this row's evidence."
0x80022208,60,FUN_80022208,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x800222fc,172,FUN_800222fc,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x800223a8,456,FUN_800223a8,,DEFAULT,unverified,decompiler_output_only,,13,2,main,
0x80022570,116,FUN_80022570,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x800225e4,32,FUN_800225e4,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80022604,56,FUN_80022604,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x8002263c,104,FUN_8002263c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800226a4,408,main,,USER_DEFINED,manual,disassembly_reviewed,"Read disassembly + decompiled C 2026-07-13: calls __main (no-op) then 5 unnamed init calls (FUN_80021dfc, FUN_80027f7c, FUN_8007b778(0x80,0), FUN_800972a4, FUN_8003bbe8), installs a root-counter (RCNT2, event class 0xf2000003) interrupt handler via OpenEvent/EnableEvent/SetRCnt/StartRCnt (all correctly PsyQ-signature-named kernel BIOS calls), calls FUN_8003bbf8 once, then enters an infinite two-level loop reading/testing a global struct at PTR_DAT_800ac8e8 (and a neighboring PTR_DAT_800ac8ec): FUN_8002216c runs once per outer-loop pass (a one-shot reset, see its own row), then 5 more unnamed functions (FUN_80022cf8, FUN_800973e8, FUN_8002112c, FUN_8002d630, FUN_80028034) run every inner per-frame iteration gated by RCnt calls -- structurally a standard PS1 main loop: init subsystems, install vsync/timer IRQ, run forever. This is the crt0-to-game-code boundary confirmed: every callee below is DDR-5th-Mix-specific application code, not PsyQ library code (none matched a PsyQ signature).",1,19,main,"UPDATE 2026-07-13: FUN_8002216c reviewed -- it unconditionally zeroes the flag main's inner do-while(PTR_DAT_800ac8e8[9] != 0) tests, so that inner loop always runs exactly once; it is a one-shot reset called at the top of each outer-loop pass, not a spin/wait loop. See FUN_8002216c's own row for full evidence. 11 callees remain unverified/unnamed and are the next review targets, in call order: FUN_80021dfc, FUN_80027f7c, FUN_8007b778, FUN_800972a4, FUN_8003bbe8, FUN_8003bbf8 (one-time init, called before the loop); FUN_80022cf8, FUN_800973e8, FUN_8002112c, FUN_8002d630, FUN_80028034 (called every loop pass). No name is proposed for any of them here -- sizes/call sites are structural facts, not identity claims."
0x80022b30,456,FUN_80022b30,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80022cf8,524,FUN_80022cf8,,DEFAULT,unverified,decompiler_output_only,,1,14,main,
0x80022f04,172,FUN_80022f04,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80022fb0,152,FUN_80022fb0,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80023048,132,FUN_80023048,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x800230cc,112,FUN_800230cc,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x8002313c,52,FUN_8002313c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80023170,32,FUN_80023170,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x800231b0,32,FUN_800231b0,,DEFAULT,unverified,decompiler_output_only,,7,0,main,
0x80023210,32,FUN_80023210,,DEFAULT,unverified,decompiler_output_only,,9,0,main,
0x80023230,28,FUN_80023230,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x800232cc,168,FUN_800232cc,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x8002340c,104,FUN_8002340c,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x80023474,88,FUN_80023474,,DEFAULT,unverified,decompiler_output_only,,1,6,main,
0x800234cc,52,FUN_800234cc,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80023500,68,FUN_80023500,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x80023544,40,FUN_80023544,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8002356c,32,FUN_8002356c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8002358c,108,FUN_8002358c,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x800235f8,152,FUN_800235f8,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80023690,44,FUN_80023690,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800236bc,16,FUN_800236bc,,DEFAULT,unverified,decompiler_output_only,,0,0,main,
0x800236cc,8,FUN_800236cc,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80023744,476,FUN_80023744,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80023c00,444,FUN_80023c00,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80023dbc,224,FUN_80023dbc,,DEFAULT,unverified,decompiler_output_only,,6,0,main,
0x80023e9c,204,FUN_80023e9c,,DEFAULT,unverified,decompiler_output_only,,5,0,main,
0x80023f68,116,FUN_80023f68,,DEFAULT,unverified,decompiler_output_only,,6,0,main,
0x8002422c,1188,FUN_8002422c,,DEFAULT,unverified,decompiler_output_only,,0,11,main,
0x800246d0,1492,FUN_800246d0,,DEFAULT,unverified,decompiler_output_only,,0,12,main,
0x80024ca4,348,FUN_80024ca4,,DEFAULT,unverified,decompiler_output_only,,0,5,main,
0x80024e00,352,FUN_80024e00,,DEFAULT,unverified,decompiler_output_only,,8,2,main,
0x80024f60,124,FUN_80024f60,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80025850,220,FUN_80025850,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x8002592c,188,FUN_8002592c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x800259e8,304,FUN_800259e8,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x80025b18,260,FUN_80025b18,,DEFAULT,unverified,decompiler_output_only,,23,4,main,
0x80025c1c,296,FUN_80025c1c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8002616c,384,FUN_8002616c,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x800262ec,588,FUN_800262ec,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80026538,116,FUN_80026538,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80026940,328,FUN_80026940,,DEFAULT,unverified,decompiler_output_only,,17,8,main,
0x80026a88,320,FUN_80026a88,,DEFAULT,unverified,decompiler_output_only,,1,9,main,
0x80026bc8,312,FUN_80026bc8,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x80026d00,368,FUN_80026d00,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80026e70,516,FUN_80026e70,,DEFAULT,unverified,decompiler_output_only,,1,4,main,
0x80027074,600,FUN_80027074,,DEFAULT,unverified,decompiler_output_only,,1,3,main,
0x800272cc,256,FUN_800272cc,,DEFAULT,unverified,decompiler_output_only,,2,1,main,
0x800273cc,488,FUN_800273cc,,DEFAULT,unverified,decompiler_output_only,,1,10,main,
0x800275b4,212,FUN_800275b4,,DEFAULT,unverified,decompiler_output_only,,1,5,main,
0x80027688,336,FUN_80027688,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x800277d8,748,FUN_800277d8,,DEFAULT,unverified,decompiler_output_only,,0,3,main,
0x80027ac4,348,FUN_80027ac4,,DEFAULT,unverified,decompiler_output_only,,0,4,main,
0x80027c20,248,FUN_80027c20,,DEFAULT,unverified,decompiler_output_only,,0,3,main,
0x80027d18,444,FUN_80027d18,,DEFAULT,unverified,decompiler_output_only,,1,7,main,
0x80027ed4,168,FUN_80027ed4,,DEFAULT,unverified,decompiler_output_only,,1,2,main,
0x80027f7c,184,FUN_80027f7c,,DEFAULT,unverified,decompiler_output_only,,1,17,main,
0x80028034,148,FUN_80028034,,DEFAULT,unverified,decompiler_output_only,,4,13,main,
0x800280c8,136,FUN_800280c8,,DEFAULT,unverified,decompiler_output_only,,4,3,main,
0x80028150,148,FUN_80028150,,DEFAULT,unverified,decompiler_output_only,,0,3,main,
0x800281f4,40,FUN_800281f4,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8002821c,56,FUN_8002821c,,DEFAULT,unverified,decompiler_output_only,,1,0,main,
0x80028254,72,FUN_80028254,,DEFAULT,unverified,decompiler_output_only,,1,1,main,
0x8002829c,72,FUN_8002829c,,DEFAULT,unverified,decompiler_output_only,,21,0,main,
0x800282e4,24,FUN_800282e4,,DEFAULT,unverified,decompiler_output_only,,2,0,main,
0x80028358,32,FUN_80028358,,DEFAULT,unverified,decompiler_output_only,,17,1,main,
0x80028398,268,FUN_80028398,,DEFAULT,unverified,decompiler_output_only,,1,21,main,
